TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,PPFD_IN,PPFD_IN_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_4,TS_F_MDS_5,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,TS_F_MDS_4_QC,TS_F_MDS_5_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_3,SWC_F_MDS_4,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,SWC_F_MDS_3_QC,SWC_F_MDS_4_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,LE_CORR_JOINTUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,H_CORR_JOINTUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_CUT_REF,NEE_VUT_REF,NEE_CUT_REF_QC,NEE_VUT_REF_QC,NEE_CUT_REF_RANDUNC,NEE_VUT_REF_RANDUNC,NEE_CUT_REF_JOINTUNC,NEE_VUT_REF_JOINTUNC,NEE_CUT_USTAR50,NEE_VUT_USTAR50,NEE_CUT_USTAR50_QC,NEE_VUT_USTAR50_QC,NEE_CUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_RANDUNC,NEE_CUT_USTAR50_JOINTUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_CUT_MEAN,NEE_VUT_MEAN,NEE_CUT_MEAN_QC,NEE_VUT_MEAN_QC,NEE_CUT_SE,NEE_VUT_SE,NEE_CUT_05,NEE_CUT_16,NEE_CUT_25,NEE_CUT_50,NEE_CUT_75,NEE_CUT_84,NEE_CUT_95,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_CUT_05_QC,NEE_CUT_16_QC,NEE_CUT_25_QC,NEE_CUT_50_QC,NEE_CUT_75_QC,NEE_CUT_84_QC,NEE_CUT_95_QC,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_CUT_REF_NIGHT,NEE_VUT_REF_NIGHT,NEE_CUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_SD,NEE_CUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_QC,NEE_CUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_CUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_CUT_REF_DAY,NEE_VUT_REF_DAY,NEE_CUT_REF_DAY_SD,NEE_VUT_REF_DAY_SD,NEE_CUT_REF_DAY_QC,NEE_VUT_REF_DAY_QC,NEE_CUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_RANDUNC,NEE_CUT_REF_DAY_JOINTUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_CUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT,NEE_CUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_SD,NEE_CUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_QC,NEE_CUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_CUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_CUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY,NEE_CUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_SD,NEE_CUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_QC,NEE_CUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_CUT_USTAR50_DAY_JOINTUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_CUT_05_NIGHT,NEE_CUT_16_NIGHT,NEE_CUT_25_NIGHT,NEE_CUT_50_NIGHT,NEE_CUT_75_NIGHT,NEE_CUT_84_NIGHT,NEE_CUT_95_NIGHT,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_CUT_05_NIGHT_QC,NEE_CUT_16_NIGHT_QC,NEE_CUT_25_NIGHT_QC,NEE_CUT_50_NIGHT_QC,NEE_CUT_75_NIGHT_QC,NEE_CUT_84_NIGHT_QC,NEE_CUT_95_NIGHT_QC,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_CUT_05_DAY,NEE_CUT_16_DAY,NEE_CUT_25_DAY,NEE_CUT_50_DAY,NEE_CUT_75_DAY,NEE_CUT_84_DAY,NEE_CUT_95_DAY,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_CUT_05_DAY_QC,NEE_CUT_16_DAY_QC,NEE_CUT_25_DAY_QC,NEE_CUT_50_DAY_QC,NEE_CUT_75_DAY_QC,NEE_CUT_84_DAY_QC,NEE_CUT_95_DAY_QC,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,RECO_NT_CUT_REF,RECO_NT_CUT_USTAR50,RECO_NT_CUT_MEAN,RECO_NT_CUT_SE,RECO_NT_CUT_05,RECO_NT_CUT_16,RECO_NT_CUT_25,RECO_NT_CUT_50,RECO_NT_CUT_75,RECO_NT_CUT_84,RECO_NT_CUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,GPP_NT_CUT_REF,GPP_NT_CUT_USTAR50,GPP_NT_CUT_MEAN,GPP_NT_CUT_SE,GPP_NT_CUT_05,GPP_NT_CUT_16,GPP_NT_CUT_25,GPP_NT_CUT_50,GPP_NT_CUT_75,GPP_NT_CUT_84,GPP_NT_CUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,RECO_DT_CUT_REF,RECO_DT_CUT_USTAR50,RECO_DT_CUT_MEAN,RECO_DT_CUT_SE,RECO_DT_CUT_05,RECO_DT_CUT_16,RECO_DT_CUT_25,RECO_DT_CUT_50,RECO_DT_CUT_75,RECO_DT_CUT_84,RECO_DT_CUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,GPP_DT_CUT_REF,GPP_DT_CUT_USTAR50,GPP_DT_CUT_MEAN,GPP_DT_CUT_SE,GPP_DT_CUT_05,GPP_DT_CUT_16,GPP_DT_CUT_25,GPP_DT_CUT_50,GPP_DT_CUT_75,GPP_DT_CUT_84,GPP_DT_CUT_95,RECO_SR,RECO_SR_N
20040101,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-2.377,-2.609,0.712,-1.99,1.359,-2.377,0.0,-2.609,0.712,0.0,-1.99,1.359,0.0,107.316,-9999,-9999,38.148,38.148,0.0,-9999,-9999,271.037,271.037,0.0,-9999,-9999,270.746,270.746,0.0,-9999,-9999,0.865,0.865,0.0,92.741,92.741,0.0,0.941,0.941,0.0,1.146,1.146,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,47.8273,0.0,-9999,-9999,-9999,-9999,-9999,96.4074,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,30,18,0,0,1.0656,1.11508,0.0,0.0,-9999,-9999,-9999,-9999,1.213,1.14687,0.0,0.0,-9999,-9999,-9999,-9999,0.590211,0.853886,0.0,0.0,0.182392,0.149161,-1.55414,-1.0145,-0.68963,1.0656,1.46281,1.59047,2.07729,-1.03908,-0.68963,0.0779793,1.13251,1.5248,1.56684,1.85017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2207,2.17988,2.47062,2.38603,0.0,0.0,-9999,-9999,-9999,-9999,-0.962858,-0.767669,4.37337,4.23334,0.0,0.0,-9999,-9999,-9999,-9999,2.45158,2.22889,2.54609,2.45361,0.0,0.0,-9999,-9999,-9999,-9999,-0.968903,-0.767669,4.37789,4.23334,0.0,0.0,-9999,-9999,-9999,-9999,1.11697,1.46698,1.76502,2.14515,2.31309,2.39058,2.76062,1.16419,1.42011,1.46698,1.94692,2.31309,2.45158,2.76062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.11,-5.85531,-4.71385,-0.962858,0.691555,1.47335,1.64925,-6.11,-4.71385,-3.63371,-0.767669,1.47335,1.47335,1.64925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.31409,1.91987,1.61449,0.0720976,0.935619,1.1552,1.21091,1.57613,2.07444,2.09967,2.23051,1.78527,2.09819,1.6006,0.0791541,0.799724,0.95262,1.21091,1.68933,2.07444,2.10403,2.23051,-0.0143457,0.773001,0.760605,0.183088,-0.519126,-0.439818,-0.327395,0.634612,1.69439,2.15253,2.83475,0.740873,0.885198,1.01039,0.17982,-0.865327,-0.367172,-0.0711314,0.840467,1.97689,2.39508,2.83475,0.960384,1.00161,1.13972,0.14216,0.498313,0.929317,0.929335,0.962474,1.00161,1.00869,1.03085,0.962699,1.00893,1.26655,0.187448,0.600288,0.88971,0.9387,0.96299,1.00308,1.00896,4.7439,4.41536,4.61416,4.29065,0.0724564,2.76419,4.12305,4.27712,4.41363,4.61416,4.61997,4.64098,4.41009,4.64326,4.25903,0.07833,3.13717,3.55047,4.14745,4.41927,4.61498,4.61986,4.64342,-9999,-9999
20040102,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-2.847,-3.218,0.823,-2.229,0.283,-2.847,0.0,-3.218,0.823,0.0,-2.229,0.283,0.0,107.928,-9999,-9999,23.925,23.925,0.0,-9999,-9999,289.353,289.353,0.0,-9999,-9999,290.84,290.84,0.0,-9999,-9999,0.911,0.911,0.0,92.449,92.449,0.0,1.236,1.236,0.0,1.808,1.808,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,39.4196,0.0,-9999,-9999,-9999,-9999,-9999,101.187,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,30,18,0,0,0.234924,0.328095,0.0,0.0,-9999,-9999,-9999,-9999,0.246572,0.25684,0.0,0.0,-9999,-9999,-9999,-9999,-0.051208,0.0617994,0.0,0.0,0.117219,0.0918384,-1.5454,-0.920532,-0.803735,0.234924,0.400784,0.735679,1.00431,-0.967704,-0.803735,-0.638846,0.256515,0.419508,0.518682,0.970667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.03946,2.15502,2.50418,2.22765,0.0,0.0,-9999,-9999,-9999,-9999,-2.79542,-2.74859,2.26064,2.22819,0.0,0.0,-9999,-9999,-9999,-9999,2.08538,2.04516,2.51282,2.49053,0.0,0.0,-9999,-9999,-9999,-9999,-2.84201,-2.74859,2.33389,2.22819,0.0,0.0,-9999,-9999,-9999,-9999,0.965366,1.28658,1.87053,2.09653,2.14964,2.25002,2.30822,0.801294,0.965366,1.13006,2.03946,2.13335,2.15502,2.29704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.11555,-6.11555,-5.18292,-2.81712,-1.5746,-0.993564,-0.707015,-6.11555,-5.18292,-4.42787,-2.74859,-0.751638,-0.751638,-0.707015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.26629,1.88544,1.57509,0.0735721,0.889105,1.10592,1.16203,1.53276,2.04503,2.06857,2.20544,1.74696,2.0696,1.56251,0.0802328,0.759966,0.905261,1.16203,1.64854,2.04503,2.07756,2.20544,0.797078,1.6286,1.51329,0.136449,0.29426,0.672146,0.724589,1.41111,2.13833,2.74835,2.92382,1.53381,1.82303,1.61372,0.1313,0.170802,0.664014,0.850402,1.53943,2.13833,2.45948,2.92382,0.863452,0.90052,1.04675,0.14311,0.448018,0.835521,0.835537,0.865332,0.90052,0.906879,0.926807,0.865534,0.907099,1.17409,0.188463,0.539701,0.799912,0.843958,0.865796,0.901837,0.907124,4.6855,3.08711,3.25611,2.99492,0.0562181,1.81412,2.85396,2.98095,3.08491,3.24501,3.25611,3.27714,3.08199,3.27905,2.97194,0.0606679,2.11229,2.42444,2.87208,3.08982,3.25611,3.26082,3.27918,-9999,-9999
20040103,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-5.786,-6.158,0.682,-5.167,1.005,-5.786,0.0,-6.158,0.682,0.0,-5.167,1.005,0.0,108.599,-9999,-9999,54.116,54.116,0.0,-9999,-9999,238.568,238.568,0.0,-9999,-9999,235.124,235.124,0.0,-9999,-9999,1.032,1.032,0.0,93.157,93.157,0.0,0.146,0.146,0.0,1.581,1.581,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,44.4698,0.0,-9999,-9999,-9999,-9999,-9999,94.875,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,30,18,0,0,0.368021,0.35844,0.0,0.0,-9999,-9999,-9999,-9999,0.516128,0.372771,0.0,0.0,-9999,-9999,-9999,-9999,0.337535,0.620137,0.0,0.0,0.13878,0.120096,-1.1834,-0.607773,-0.444242,0.372771,0.584127,0.937521,1.78148,-0.626825,-0.444242,0.0645396,0.57565,1.17064,1.25801,1.78148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.42258,2.39787,2.03998,1.95569,0.0,0.0,-9999,-9999,-9999,-9999,-3.09191,-3.07536,1.25447,1.24471,0.0,0.0,-9999,-9999,-9999,-9999,2.6845,2.41997,2.08156,2.04634,0.0,0.0,-9999,-9999,-9999,-9999,-3.14785,-3.07536,1.24279,1.24471,0.0,0.0,-9999,-9999,-9999,-9999,1.31008,1.76415,1.98544,2.39787,2.5761,2.6845,2.88664,1.25013,1.31008,1.57781,2.38311,2.5516,2.6845,2.88664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.85531,-5.85531,-4.45065,-3.12416,-2.43039,-1.58082,1.63768,-5.85531,-4.45065,-3.85206,-3.07536,0.824757,0.824757,1.63768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.988396,1.66705,1.34004,0.080184,0.634965,0.827669,0.883117,1.26988,1.8551,1.87929,2.03958,1.50796,1.88448,1.33483,0.0845505,0.542739,0.646503,0.883117,1.39734,1.8551,1.90529,2.03958,0.698877,1.29428,0.719907,0.172416,-0.877729,-0.428865,-0.391246,1.10135,1.30825,1.97671,2.25601,1.16471,1.36836,0.997291,0.15707,-1.50776,-0.27795,0.636236,1.18377,1.35043,1.8362,2.40071,0.443082,0.462103,0.636853,0.142854,0.229901,0.428749,0.428757,0.444047,0.462103,0.465366,0.475593,0.44415,0.465479,0.762438,0.187037,0.276949,0.410476,0.433078,0.444285,0.462779,0.465492,4.30506,5.52784,5.72187,5.38322,0.0795371,3.71005,5.21645,5.37256,5.52753,5.72187,5.72781,5.75401,5.52393,5.75364,5.34534,0.0864754,4.08986,4.55782,5.24494,5.5328,5.72304,5.7277,5.75381,-9999,-9999
20040104,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-5.993,-6.541,2.584,-5.081,2.192,-5.993,0.0,-6.541,2.584,0.0,-5.081,2.192,0.0,109.328,-9999,-9999,41.664,41.664,0.0,-9999,-9999,256.848,256.848,0.0,-9999,-9999,255.179,255.179,0.0,-9999,-9999,1.123,1.123,0.0,93.284,93.284,0.0,0.6,0.6,0.0,1.761,1.761,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,47.8273,0.0,-9999,-9999,-9999,-9999,-9999,96.4074,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,30,18,0,0,1.0656,1.11508,0.0,0.0,-9999,-9999,-9999,-9999,1.213,1.14687,0.0,0.0,-9999,-9999,-9999,-9999,0.590211,0.853886,0.0,0.0,0.182392,0.149161,-1.55414,-1.0145,-0.68963,1.0656,1.46281,1.59047,2.07729,-1.03908,-0.68963,0.0779793,1.13251,1.5248,1.56684,1.85017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2207,2.17988,2.47062,2.38603,0.0,0.0,-9999,-9999,-9999,-9999,-0.962858,-0.767669,4.37337,4.23334,0.0,0.0,-9999,-9999,-9999,-9999,2.45158,2.22889,2.54609,2.45361,0.0,0.0,-9999,-9999,-9999,-9999,-0.968903,-0.767669,4.37789,4.23334,0.0,0.0,-9999,-9999,-9999,-9999,1.11697,1.46698,1.76502,2.14515,2.31309,2.39058,2.76062,1.16419,1.42011,1.46698,1.94692,2.31309,2.45158,2.76062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.11,-5.85531,-4.71385,-0.962858,0.691555,1.47335,1.64925,-6.11,-4.71385,-3.63371,-0.767669,1.47335,1.47335,1.64925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.979941,1.65067,1.32931,0.0793551,0.634283,0.822966,0.877049,1.2565,1.83895,1.86317,2.0236,1.49222,1.86846,1.32411,0.0836205,0.542156,0.645809,0.877049,1.38249,1.83895,1.88989,2.0236,-0.333972,0.503801,0.475428,0.189654,-0.852988,-0.772057,-0.661684,0.340968,1.49168,1.94798,2.63106,0.451237,0.655467,0.733894,0.185285,-1.19927,-0.699503,-0.395713,0.582094,1.66693,2.13751,2.63106,0.474977,0.495368,0.664639,0.140549,0.246451,0.459612,0.459621,0.476011,0.495368,0.498866,0.509828,0.476122,0.498987,0.788356,0.18413,0.296885,0.440024,0.464253,0.476266,0.496092,0.499001,4.27075,4.70193,4.90331,4.57101,0.0751794,2.98663,4.40068,4.55802,4.70043,4.90331,4.90924,4.93376,4.69682,4.93341,4.53764,0.0813312,3.36963,3.8013,4.42629,4.70611,4.90444,4.90913,4.93357,-9999,-9999
20040105,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-2.029,-2.367,1.001,-1.466,0.702,-2.029,0.0,-2.367,1.001,0.0,-1.466,0.702,0.0,110.116,-9999,-9999,17.442,17.442,0.0,-9999,-9999,298.706,298.706,0.0,-9999,-9999,301.101,301.101,0.0,-9999,-9999,0.962,0.962,0.0,93.63,93.63,0.0,0.987,0.987,0.0,1.725,1.725,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,39.4196,0.0,-9999,-9999,-9999,-9999,-9999,101.187,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,30,18,0,0,0.234924,0.328095,0.0,0.0,-9999,-9999,-9999,-9999,0.246572,0.25684,0.0,0.0,-9999,-9999,-9999,-9999,-0.051208,0.0617994,0.0,0.0,0.117219,0.0918384,-1.5454,-0.920532,-0.803735,0.234924,0.400784,0.735679,1.00431,-0.967704,-0.803735,-0.638846,0.256515,0.419508,0.518682,0.970667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.03946,2.15502,2.50418,2.22765,0.0,0.0,-9999,-9999,-9999,-9999,-2.79542,-2.74859,2.26064,2.22819,0.0,0.0,-9999,-9999,-9999,-9999,2.08538,2.04516,2.51282,2.49053,0.0,0.0,-9999,-9999,-9999,-9999,-2.84201,-2.74859,2.33389,2.22819,0.0,0.0,-9999,-9999,-9999,-9999,0.965366,1.28658,1.87053,2.09653,2.14964,2.25002,2.30822,0.801294,0.965366,1.13006,2.03946,2.13335,2.15502,2.29704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.11555,-6.11555,-5.18292,-2.81712,-1.5746,-0.993564,-0.707015,-6.11555,-5.18292,-4.42787,-2.74859,-0.751638,-0.751638,-0.707015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.34932,1.94535,1.64356,0.0710242,0.969781,1.19148,1.2469,1.60817,2.09623,2.12269,2.24909,1.81361,2.11937,1.62871,0.0783803,0.828925,0.987403,1.2469,1.71949,2.09623,2.12364,2.24909,0.872488,1.68851,1.58176,0.134116,0.376924,0.75658,0.809684,1.47777,2.18952,2.80246,2.96741,1.59946,1.8728,1.67992,0.129541,0.253557,0.748577,0.923835,1.59946,2.18952,2.54242,2.96741,1.03022,1.07444,1.20677,0.141535,0.534547,0.996891,0.99691,1.03246,1.07444,1.08203,1.10581,1.0327,1.08229,1.33325,0.186785,0.643937,0.954404,1.00696,1.03301,1.07601,1.08232,4.78716,2.42616,2.57754,2.35133,0.0473202,1.36189,2.22577,2.33698,2.42382,2.5632,2.57754,2.59551,2.42126,2.59721,2.33279,0.0510825,1.61418,1.87171,2.24063,2.42826,2.57754,2.58171,2.59731,-9999,-9999
20040106,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.387,-0.428,0.707,1.746,1.459,0.387,0.0,-0.428,0.707,0.0,1.746,1.459,0.0,110.962,-9999,-9999,40.534,40.534,0.0,-9999,-9999,284.467,284.467,0.0,-9999,-9999,285.48,285.48,0.0,-9999,-9999,1.329,1.329,0.0,93.634,93.634,0.0,0.006,0.006,0.0,1.463,1.463,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,44.4698,0.0,-9999,-9999,-9999,-9999,-9999,94.875,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,30,18,0,0,0.368021,0.35844,0.0,0.0,-9999,-9999,-9999,-9999,0.516128,0.372771,0.0,0.0,-9999,-9999,-9999,-9999,0.337535,0.620137,0.0,0.0,0.13878,0.120096,-1.1834,-0.607773,-0.444242,0.372771,0.584127,0.937521,1.78148,-0.626825,-0.444242,0.0645396,0.57565,1.17064,1.25801,1.78148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.42258,2.39787,2.03998,1.95569,0.0,0.0,-9999,-9999,-9999,-9999,-3.09191,-3.07536,1.25447,1.24471,0.0,0.0,-9999,-9999,-9999,-9999,2.6845,2.41997,2.08156,2.04634,0.0,0.0,-9999,-9999,-9999,-9999,-3.14785,-3.07536,1.24279,1.24471,0.0,0.0,-9999,-9999,-9999,-9999,1.31008,1.76415,1.98544,2.39787,2.5761,2.6845,2.88664,1.25013,1.31008,1.57781,2.38311,2.5516,2.6845,2.88664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.85531,-5.85531,-4.45065,-3.12416,-2.43039,-1.58082,1.63768,-5.85531,-4.45065,-3.85206,-3.07536,0.824757,0.824757,1.63768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6066,2.11987,1.8524,0.0618967,1.23134,1.46228,1.51344,1.83496,2.2435,2.27869,2.36314,2.01005,2.26228,1.8305,0.0714288,1.05249,1.25372,1.51344,1.93045,2.2435,2.26195,2.37343,1.26396,1.7471,1.23226,0.156368,-0.249385,0.205531,0.240507,1.60344,1.85817,2.30889,2.63221,1.65947,1.74615,1.49297,0.145127,-0.891434,0.352377,1.21538,1.66785,1.87571,2.32151,2.69975,1.67672,1.74871,1.82171,0.13247,0.869999,1.62248,1.62252,1.68037,1.74871,1.76105,1.79975,1.68077,1.76148,1.94157,0.176004,1.04804,1.55334,1.63887,1.68127,1.75126,1.76153,5.07776,4.54653,4.74144,4.4204,0.072507,2.89393,4.25548,4.40741,4.54509,4.74144,4.74719,4.77092,4.5416,4.77058,4.38816,0.0784994,3.2607,3.67676,4.28023,4.55058,4.74253,4.74708,4.77074,-9999,-9999
