TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_3,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,SWC_F_MDS_3_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,LE_CORR_JOINTUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,H_CORR_JOINTUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_CUT_REF,NEE_VUT_REF,NEE_CUT_REF_QC,NEE_VUT_REF_QC,NEE_CUT_REF_RANDUNC,NEE_VUT_REF_RANDUNC,NEE_CUT_REF_JOINTUNC,NEE_VUT_REF_JOINTUNC,NEE_CUT_USTAR50,NEE_VUT_USTAR50,NEE_CUT_USTAR50_QC,NEE_VUT_USTAR50_QC,NEE_CUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_RANDUNC,NEE_CUT_USTAR50_JOINTUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_CUT_MEAN,NEE_VUT_MEAN,NEE_CUT_MEAN_QC,NEE_VUT_MEAN_QC,NEE_CUT_SE,NEE_VUT_SE,NEE_CUT_05,NEE_CUT_16,NEE_CUT_25,NEE_CUT_50,NEE_CUT_75,NEE_CUT_84,NEE_CUT_95,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_CUT_05_QC,NEE_CUT_16_QC,NEE_CUT_25_QC,NEE_CUT_50_QC,NEE_CUT_75_QC,NEE_CUT_84_QC,NEE_CUT_95_QC,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_CUT_REF_NIGHT,NEE_VUT_REF_NIGHT,NEE_CUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_SD,NEE_CUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_QC,NEE_CUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_CUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_CUT_REF_DAY,NEE_VUT_REF_DAY,NEE_CUT_REF_DAY_SD,NEE_VUT_REF_DAY_SD,NEE_CUT_REF_DAY_QC,NEE_VUT_REF_DAY_QC,NEE_CUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_RANDUNC,NEE_CUT_REF_DAY_JOINTUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_CUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT,NEE_CUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_SD,NEE_CUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_QC,NEE_CUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_CUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_CUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY,NEE_CUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_SD,NEE_CUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_QC,NEE_CUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_CUT_USTAR50_DAY_JOINTUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_CUT_05_NIGHT,NEE_CUT_16_NIGHT,NEE_CUT_25_NIGHT,NEE_CUT_50_NIGHT,NEE_CUT_75_NIGHT,NEE_CUT_84_NIGHT,NEE_CUT_95_NIGHT,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_CUT_05_NIGHT_QC,NEE_CUT_16_NIGHT_QC,NEE_CUT_25_NIGHT_QC,NEE_CUT_50_NIGHT_QC,NEE_CUT_75_NIGHT_QC,NEE_CUT_84_NIGHT_QC,NEE_CUT_95_NIGHT_QC,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_CUT_05_DAY,NEE_CUT_16_DAY,NEE_CUT_25_DAY,NEE_CUT_50_DAY,NEE_CUT_75_DAY,NEE_CUT_84_DAY,NEE_CUT_95_DAY,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_CUT_05_DAY_QC,NEE_CUT_16_DAY_QC,NEE_CUT_25_DAY_QC,NEE_CUT_50_DAY_QC,NEE_CUT_75_DAY_QC,NEE_CUT_84_DAY_QC,NEE_CUT_95_DAY_QC,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,RECO_NT_CUT_REF,RECO_NT_CUT_USTAR50,RECO_NT_CUT_MEAN,RECO_NT_CUT_SE,RECO_NT_CUT_05,RECO_NT_CUT_16,RECO_NT_CUT_25,RECO_NT_CUT_50,RECO_NT_CUT_75,RECO_NT_CUT_84,RECO_NT_CUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,GPP_NT_CUT_REF,GPP_NT_CUT_USTAR50,GPP_NT_CUT_MEAN,GPP_NT_CUT_SE,GPP_NT_CUT_05,GPP_NT_CUT_16,GPP_NT_CUT_25,GPP_NT_CUT_50,GPP_NT_CUT_75,GPP_NT_CUT_84,GPP_NT_CUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,RECO_DT_CUT_REF,RECO_DT_CUT_USTAR50,RECO_DT_CUT_MEAN,RECO_DT_CUT_SE,RECO_DT_CUT_05,RECO_DT_CUT_16,RECO_DT_CUT_25,RECO_DT_CUT_50,RECO_DT_CUT_75,RECO_DT_CUT_84,RECO_DT_CUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,GPP_DT_CUT_REF,GPP_DT_CUT_USTAR50,GPP_DT_CUT_MEAN,GPP_DT_CUT_SE,GPP_DT_CUT_05,GPP_DT_CUT_16,GPP_DT_CUT_25,GPP_DT_CUT_50,GPP_DT_CUT_75,GPP_DT_CUT_84,GPP_DT_CUT_95,RECO_SR,RECO_SR_N
19970101,-4.57,1.0,-4.622,0.847,1.0,-4.482,0.982,1.0,-6.987,-8.105,1.555,-5.124,1.636,-4.57,1.0,-4.622,0.847,1.0,-4.482,0.982,1.0,111.987,77.421,1.0,37.654,77.421,1.0,-9999,-9999,222.863,222.863,0.0,214.88,1.0,228.125,214.88,1.0,0.565,1.0,1.039,0.565,1.0,82.683,82.623,1.0,4.106,0.4,1.0,1.467,0.559,1.0,0.142529166667,1.0,29.66875,1.0,-9999,0.0,-9999,0.0,-9999,0.0,359.983,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.03355,3.0,2.67539,1.0,1.39402,-9999,-9999,1.00098,-9999,5.46046,1.0,2.84519,-9999,-9999,3.34695,-9999,4.0,3,30,18,30,18,0.905144,0.0219696,0.875,0.729167,0.288021,0.289635,1.19551,1.10948,0.413022,0.955471,0.5625,0.583333,0.270939,0.24654,1.19151,1.09901,1.27404,1.06907,0.792708,0.727083,0.220076,0.13056,-0.120575,-0.00726843,0.194996,0.905144,2.29893,2.31333,3.12987,-0.172329,0.106376,0.249551,0.959564,1.73862,2.24838,2.31333,0.979167,0.979167,0.979167,0.875,0.791667,0.791667,0.791667,1.0,0.979167,0.916667,0.875,0.479167,0.791667,0.791667,0.568098,-0.6818,0.961539,1.07145,1.0,0.866667,0.343954,0.343484,1.23943,1.24327,1.37914,1.19279,1.08087,1.32538,0.666667,0.5,0.468164,0.475637,1.10015,0.895131,0.116961,0.636389,1.30934,1.49719,0.6,0.733333,0.324956,0.288088,1.2343,1.22912,0.866418,1.39465,1.67194,1.87869,0.5,0.333333,0.43752,0.413317,1.08746,0.863632,-0.254493,0.00418322,0.0840347,0.568098,2.3784,2.38569,3.42096,-0.516871,-0.0113625,0.0865068,0.636389,1.85805,2.3784,2.38569,0.566667,0.566667,1.0,1.0,1.0,1.0,1.0,0.566667,0.566667,0.566667,1.0,1.0,1.0,1.0,-0.199775,-0.0226589,0.386276,1.37102,1.93146,1.96847,2.34131,-0.319757,0.284968,0.609001,1.37914,1.51408,1.80158,1.96847,0.166667,0.277778,0.444444,0.5,0.944444,0.944444,0.944444,0.166667,0.277778,0.277778,0.444444,0.722222,0.944444,1.0,1.35767,1.81239,1.51047,0.0860999,0.479291,0.76452,0.834292,1.81243,1.9432,1.99777,2.08066,0.930887,1.61455,1.47589,0.111939,0.562917,0.749659,0.788539,1.55512,1.91256,2.01799,2.37583,0.696531,0.856923,0.441396,0.072966,-0.432704,-0.172733,0.220296,0.514969,0.695552,0.717605,1.11757,0.591575,1.20153,0.201853,0.15024,-1.44479,-0.402954,-0.205857,0.490166,0.671497,0.736517,0.810655,0.985064,0.762169,0.83409,0.0527426,0.295457,0.41934,0.690938,0.849562,0.971383,1.05366,1.17644,0.984643,0.668664,0.785463,0.0469836,0.199492,0.518461,0.592728,0.848334,0.996248,1.08445,1.17492,0.0,0.0,0.100491,0.0350041,0.0,0.0,0.0,0.0,0.0,0.417067,0.440175,0.00832521,0.0,0.0480895,0.0183287,0.0,0.0,0.0,0.0,0.0,0.0160009,0.33118,-9999,-9999
19970102,-3.336,1.0,-3.399,1.245,1.0,-3.229,1.035,1.0,-6.287,-6.63,1.986,-5.714,1.479,-3.336,1.0,-3.399,1.245,1.0,-3.229,1.035,1.0,112.603,45.588,1.0,31.122,45.588,1.0,-9999,-9999,234.84,234.84,0.0,245.828,1.0,239.593,245.828,1.0,0.978,1.0,1.049,0.978,1.0,82.999,82.883,1.0,2.787,0.0,1.0,1.503,1.107,1.0,0.17368125,1.0,6.05770833333,1.0,-9999,0.0,-9999,0.0,-9999,0.0,361.031,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.726456,3.0,4.8802,1.0,2.54284,-9999,-9999,1.25822,-9999,-5.5634,1.0,-2.89883,-9999,-9999,3.66923,-9999,5.0,3,30,18,30,18,0.490447,-0.312833,0.916667,0.791667,0.285724,0.285758,0.849174,0.82954,-0.182874,-0.0224157,0.625,0.645833,0.275492,0.226189,0.845786,0.810951,0.765465,0.484421,0.772396,0.709896,0.207727,0.0956271,-0.555679,-0.235591,-0.135293,0.474285,1.36223,1.36373,2.44451,-0.359131,-0.219347,-0.134234,0.474285,0.919377,1.33819,1.36373,1.0,1.0,1.0,0.9375,0.666667,0.666667,0.6875,0.625,0.625,1.0,0.9375,0.395833,0.666667,0.666667,0.0190905,-0.891094,1.18694,1.17757,1.0,1.0,0.340313,0.346775,1.16435,1.1642,1.2285,0.681262,1.14086,1.20494,0.777778,0.444444,0.466255,0.452978,0.731214,0.674483,-0.485455,-0.211226,1.52549,1.57618,0.766667,0.766667,0.343631,0.279,1.16533,1.14584,0.339157,0.294441,1.19758,1.37893,0.388889,0.444444,0.416136,0.349091,0.700321,0.609592,-0.712947,-0.653927,-0.606771,0.0190905,1.56878,1.57309,2.51006,-0.759299,-0.653927,-0.633841,0.113282,0.888729,1.56878,1.57309,0.533333,0.566667,0.966667,1.0,1.0,1.0,1.0,0.533333,0.533333,0.566667,0.966667,1.0,1.0,1.0,-0.460913,0.339157,0.516339,0.888049,1.24491,1.46571,2.09828,0.155273,0.337044,0.570491,0.881333,1.21645,1.33652,1.58144,0.166667,0.166667,0.166667,0.388889,1.0,1.0,1.0,0.166667,0.166667,0.166667,0.388889,0.833333,1.0,1.0,1.48066,1.97828,1.67858,0.101377,0.498699,0.801454,0.871484,1.9783,2.20046,2.21182,2.35059,0.964831,1.78159,1.65359,0.133576,0.583355,0.782711,0.823685,1.6873,2.21182,2.25209,2.70209,1.03986,2.00069,1.19415,0.0653218,0.632934,0.838018,0.851147,1.08326,1.36889,1.77147,2.00072,0.796883,1.96446,0.888123,0.147822,-0.950177,0.702459,0.805425,0.891463,1.20644,1.36517,1.86622,1.31273,1.01569,1.0467,0.0722873,0.393737,0.505837,0.81547,1.01569,1.29445,1.34827,1.56777,1.31217,0.891087,0.984446,0.0661412,0.240641,0.582524,0.640003,1.08899,1.32309,1.39941,1.51666,0.0,0.0,0.0903917,0.0321078,0.0,0.0,0.0,0.0,0.0,0.367329,0.381485,0.00490465,0.0,0.0439416,0.01679,0.0,0.0,0.0,0.0,0.0,0.00943155,0.31322,-9999,-9999
19970103,0.278,1.0,0.042,0.818,1.0,0.669,0.801,1.0,-2.273,-2.929,0.577,-1.178,1.04,0.278,1.0,0.042,0.818,1.0,0.669,0.801,1.0,113.276,74.069,1.0,44.799,74.069,1.0,-9999,-9999,238.729,238.729,0.0,245.926,1.0,243.316,245.926,1.0,2.243,1.0,1.12,2.243,1.0,82.524,82.398,1.0,0.402,0.0,1.0,2.276,2.03,1.0,0.36544375,1.0,1.574375,1.0,-9999,0.0,-9999,0.0,-9999,0.0,355.476,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.50364,3.0,17.1624,1.0,8.94253,-9999,-9999,2.22897,-9999,-18.7397,1.0,-9.76438,-9999,-9999,5.19166,-9999,6.0,3,30,18,30,18,1.94036,2.14485,0.979167,0.958333,0.320715,0.338795,0.722033,0.683112,2.43167,2.54927,0.958333,0.958333,0.354542,0.285046,0.737681,0.658112,2.5439,2.41938,0.923958,0.923438,0.14276,0.080985,1.60052,1.7106,1.88229,2.21475,2.98965,3.00439,3.9354,1.60052,1.8033,1.94557,2.54927,2.95895,2.98965,2.99648,1.0,1.0,1.0,0.958333,0.833333,0.833333,0.833333,1.0,1.0,1.0,0.958333,0.833333,0.833333,0.833333,1.60537,1.96046,1.86396,1.71375,1.0,1.0,0.389268,0.417378,1.03817,1.02385,2.31057,2.24424,1.69668,1.69093,0.944444,0.888889,0.508238,0.523508,0.598812,0.53789,2.36498,2.53126,1.44275,1.3966,1.0,1.0,0.442526,0.343592,1.05929,0.996048,2.30709,2.33215,1.68829,1.68524,0.888889,0.888889,0.534871,0.456738,0.621576,0.473154,1.2196,1.26813,1.40077,2.05569,3.18947,3.19299,4.41282,1.2196,1.31966,1.42873,2.53126,3.18947,3.18947,3.18947,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.07261,2.12489,2.25477,2.36029,2.72597,2.7582,2.79135,2.08023,2.13724,2.24424,2.28789,2.38435,2.38435,2.7508,0.555556,0.555556,0.555556,0.888889,1.0,1.0,1.0,0.555556,0.555556,0.555556,0.777778,1.0,1.0,1.0,1.85596,2.48516,2.21856,0.15555,0.553656,0.907292,0.97746,2.48515,3.2278,3.23427,3.23762,1.06036,2.3009,2.23375,0.209031,0.640859,0.876816,0.937852,2.05634,3.23333,3.24144,3.78407,-0.242279,-0.0641056,-0.200814,0.0794169,-1.14581,-1.02454,-0.68494,-0.0641194,0.237785,0.241141,0.280526,-0.665756,-0.130767,-0.310154,0.132202,-1.18056,-1.06415,-1.01563,-0.248361,0.237785,0.282489,0.678763,2.71101,2.07849,1.93302,0.16941,0.74279,0.830836,0.954646,2.05431,2.59025,2.75906,3.93318,2.70223,1.8235,1.79939,0.161974,0.287861,0.692168,0.758349,1.88475,2.70223,2.86372,3.02348,0.0,0.0,0.0968424,0.029051,0.0,0.0,0.0,0.0,0.0113289,0.393928,0.414543,0.00589456,0.0,0.0433124,0.0155728,0.0,0.0,0.0,0.0,0.0,0.15021,0.234767,-9999,-9999
19970104,-1.876,1.0,-1.524,2.508,1.0,-2.464,0.356,1.0,-3.16,-3.619,1.084,-2.395,0.24,-1.876,1.0,-1.524,2.508,1.0,-2.464,0.356,1.0,114.009,58.069,1.0,23.625,58.069,1.0,-9999,-9999,249.899,249.899,0.0,247.949,1.0,254.01,247.949,1.0,1.381,1.0,0.986,1.381,1.0,81.768,81.697,1.0,3.636,1.8,1.0,1.522,1.918,1.0,0.292674468085,0.979166666667,-8.04708333333,1.0,-9999,0.0,-9999,0.0,-9999,0.0,355.998,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.03355,3.0,6.73609,1.0,3.50986,-9999,-9999,1.46217,-9999,-11.0465,1.0,-4.86083,-9999,-9999,4.39633,-9999,7.0,3,30,18,29,18,1.0184,0.971828,1.0,0.958333,0.308621,0.321643,0.617397,0.593156,1.08573,1.25458,0.9375,0.9375,0.319455,0.260393,0.622883,0.562303,1.53878,1.2937,0.863021,0.858854,0.166928,0.0638253,0.784576,0.824331,0.89119,1.09746,1.82109,1.89378,3.22799,0.738237,0.824331,0.936149,1.22675,1.72154,1.82109,1.85935,1.0,1.0,1.0,0.9375,0.6875,0.6875,0.729167,1.0,1.0,1.0,0.958333,0.604167,0.6875,0.6875,1.34143,1.13567,2.85758,3.11959,1.0,1.0,0.380799,0.393601,0.712488,0.682629,0.381278,0.604551,1.38888,1.45817,1.0,0.888889,0.476062,0.502858,0.705153,0.695904,1.37308,1.50202,2.98045,2.92945,1.0,1.0,0.394794,0.322576,0.720065,0.644295,0.501577,0.720555,1.54769,1.73715,0.833333,0.833333,0.491466,0.398987,0.715643,0.624985,0.988269,1.06852,1.27151,1.39987,2.25112,2.2729,4.01199,0.988269,1.13567,1.25508,1.40204,2.04475,2.25112,2.25112,0.766667,0.9,0.9,1.0,1.0,1.0,1.0,0.766667,0.866667,0.9,1.0,1.0,1.0,1.0,-0.121474,0.124817,0.223859,0.712981,1.07208,1.16521,1.60839,-0.184337,0.152516,0.34413,0.713176,1.01595,1.11463,1.31689,0.277778,0.333333,0.333333,0.833333,1.0,1.0,1.0,0.333333,0.333333,0.333333,0.777778,1.0,1.0,1.0,1.47339,2.12859,1.85402,0.122161,0.517326,0.829057,0.90615,2.1286,2.59151,2.62873,2.69005,0.971112,1.93272,1.85711,0.162535,0.602481,0.80699,0.85936,1.75189,2.62347,2.68813,3.09393,0.246635,0.874014,0.560324,0.0682881,-0.220911,-0.0938656,0.0398026,0.800821,0.874024,0.930234,1.02625,0.168403,0.846986,0.318327,0.129844,-0.218045,-0.147649,-0.0900622,0.427759,0.816411,0.870619,0.953447,1.91283,1.44477,1.42118,0.118072,0.560068,0.630465,0.847107,1.42796,1.74121,1.91283,2.69108,1.89795,1.26752,1.31155,0.110467,0.272853,0.615365,0.694862,1.32686,1.84989,1.91261,2.0675,0.0,0.0,0.0953454,0.028531,0.0,0.0,0.0,0.0,0.00276904,0.383765,0.424486,0.00144032,0.0,0.0369797,0.0175728,0.0,0.0,0.0,0.0,0.0,0.0478529,0.325933,-9999,-9999
19970105,-4.955,1.0,-4.58,0.526,1.0,-5.58,1.128,1.0,-4.529,-5.122,1.253,-3.54,1.407,-4.955,1.0,-4.58,0.526,1.0,-5.58,1.128,1.0,114.8,80.798,1.0,45.79,80.798,1.0,-9999,-9999,247.938,247.938,0.0,209.611,1.0,252.133,209.611,1.0,1.155,1.0,1.342,1.155,1.0,82.254,82.263,1.0,0.0,0.0,1.0,0.396,0.407,1.0,0.121472916667,1.0,-0.066875,1.0,-9999,0.0,-9999,0.0,-9999,0.0,360.736,1.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,0.726456,3.0,2.55867,1.0,1.3332,-9999,-9999,0.875486,-9999,7.76444,1.0,3.49525,-9999,-9999,3.20126,-9999,8.0,3,30,18,30,18,0.635132,0.0229405,0.979167,0.9375,0.304673,0.308243,1.21888,1.15028,0.559853,1.32071,0.958333,0.854167,0.306239,0.262588,1.21928,1.13889,1.25712,1.00941,0.869792,0.844271,0.232248,0.134461,-0.0433712,0.0591798,0.115593,0.635132,2.3662,2.41956,3.62641,0.00761132,0.0927907,0.183625,0.844831,1.77696,2.30921,2.41956,1.0,1.0,1.0,0.979167,0.729167,0.729167,0.8125,1.0,1.0,1.0,0.75,0.5625,0.729167,0.729167,0.0788332,-0.882025,0.314811,0.381919,1.0,1.0,0.3522,0.343208,1.23235,1.26037,1.50073,1.52899,0.999913,1.34363,0.944444,0.833333,0.518077,0.547927,1.35787,1.06879,-0.121233,0.76326,0.632899,1.63557,1.0,0.833333,0.336153,0.302156,1.22786,1.24982,1.64072,2.12176,1.51932,1.67375,0.888889,0.888889,0.552634,0.449132,1.37143,1.02166,-0.445648,-0.0117665,0.0407869,0.24575,2.33608,2.35013,3.88481,-0.882025,-0.0894055,0.0237196,0.283714,1.56354,2.33608,2.35013,0.566667,0.833333,0.833333,1.0,1.0,1.0,1.0,0.566667,0.666667,0.833333,0.866667,1.0,1.0,1.0,-0.260223,-0.209587,0.285624,1.64072,2.16359,2.30073,2.84418,-0.233981,0.316998,0.627724,1.82009,1.99786,2.15229,2.30073,0.5,0.555556,0.555556,0.888889,1.0,1.0,1.0,0.555556,0.555556,0.555556,0.888889,0.944444,1.0,1.0,0.913592,1.45715,1.32516,0.0829854,0.423277,0.679478,0.776622,1.45718,1.76886,1.83124,1.97727,0.790439,1.28569,1.32519,0.105862,0.515696,0.680838,0.715298,1.16405,1.81943,1.84744,2.2075,0.519542,0.136441,0.315745,0.0753709,-0.600128,-0.407106,0.111324,0.413349,0.617126,0.768211,0.879016,0.672735,0.725841,0.0680746,0.158359,-1.87693,-0.588318,-0.570343,0.44906,0.644354,0.672735,0.858976,0.952253,0.697267,0.79276,0.0534071,0.270297,0.395272,0.632101,0.818477,0.92551,0.952253,1.07735,0.918331,0.611724,0.738946,0.0476641,0.188042,0.48607,0.57849,0.757718,0.905274,0.940316,1.04767,0.0,0.0,0.102144,0.0337961,0.0,0.0,0.0,0.0,0.0,0.435698,0.489845,0.0,0.0,0.034325,0.0199195,0.0,0.0,0.0,0.0,0.0,0.0,0.368946,-9999,-9999
